caller_number,receiver_number,timestamp,duration_seconds
9835511941,9851373735,2026-08-07 08:00:00,471
9827566185,9821003626,2026-08-08 08:00:00,372
9814835614,9891363974,2026-08-08 08:00:00,426
9857130035,9839920292,2026-08-16 08:00:00,465
9864543049,9836445607,2026-08-04 08:00:00,206
9882269803,9861343880,2026-08-11 08:00:00,51
9866851377,9839920292,2026-08-15 08:00:00,318
9845594597,9830743797,2026-08-03 08:00:00,240
9845630292,9863121477,2026-08-07 08:00:00,415
9846553958,9858942697,2026-08-05 08:00:00,196
9863121477,9811049999,2026-08-16 08:00:00,136
9842787299,9885563727,2026-08-01 08:00:00,177
9820099059,9895132217,2026-08-16 08:00:00,297
9861343880,9831367172,2026-08-11 08:00:00,258
9836445607,9890070438,2026-08-07 08:00:00,431
9815917225,9844999379,2026-08-04 08:00:00,161
9843491314,9811049999,2026-08-07 08:00:00,278
9861700055,9850962024,2026-08-08 08:00:00,414
9835921441,9857469942,2026-08-01 08:00:00,162
9884158663,9893638503,2026-08-05 08:00:00,161
9845059710,9827105448,2026-08-14 08:00:00,50
9825521714,9856843172,2026-08-05 08:00:00,238
9866267415,9819233013,2026-08-06 08:00:00,314
9830005727,9893131979,2026-08-11 08:00:00,65
9858942697,9864813568,2026-08-09 08:00:00,111
9896637649,9826726926,2026-08-15 08:00:00,155
9899245317,9868812137,2026-08-05 08:00:00,175
9864543049,9885146293,2026-08-02 08:00:00,454
9893370583,9828024248,2026-08-16 08:00:00,198
9844188276,9836445607,2026-08-13 08:00:00,291
9845059710,9866267415,2026-08-14 08:00:00,340
9821003626,9830863865,2026-08-06 08:00:00,177
9891363974,9893131979,2026-08-02 08:00:00,339
9850962024,9821003626,2026-08-02 08:00:00,462
9856397338,9896098221,2026-08-05 08:00:00,264
9819391725,9843308443,2026-08-05 08:00:00,87
9881969657,9827778019,2026-08-06 08:00:00,491
9882909480,9845496015,2026-08-03 08:00:00,396
9813176186,9820099059,2026-08-11 08:00:00,51
9829876811,9887925434,2026-08-03 08:00:00,262
9825480907,9816818112,2026-08-02 08:00:00,278
9815197528,9850308572,2026-08-13 08:00:00,365
9865259205,9854446182,2026-08-03 08:00:00,426
9877834855,9839854548,2026-08-06 08:00:00,69
9837326368,9884158663,2026-08-08 08:00:00,132
9896098221,9815917225,2026-08-01 08:00:00,36
9850308572,9851373735,2026-08-08 08:00:00,255
9884411983,9893131979,2026-08-08 08:00:00,496
9865259205,9823903144,2026-08-11 08:00:00,175
9845630292,9838270233,2026-08-13 08:00:00,19
9856397338,9837326368,2026-08-10 08:00:00,262
9845059710,9858884978,2026-08-14 08:00:00,291
9843308443,9871780854,2026-08-07 08:00:00,311
9858024342,9877834855,2026-08-08 08:00:00,308
9839920292,9866431351,2026-08-12 08:00:00,369
9831687165,9843704923,2026-08-12 08:00:00,270
9860888017,9830863865,2026-08-07 08:00:00,87
9871510041,9866431351,2026-08-10 08:00:00,146
9810475894,9893303777,2026-08-13 08:00:00,91
9892613013,9838270233,2026-08-09 08:00:00,181
9865337219,9893370583,2026-08-09 08:00:00,211
9854769200,9867403166,2026-08-10 08:00:00,241
9827105448,9839854548,2026-08-13 08:00:00,114
9882160068,9824508349,2026-08-02 08:00:00,208
9880166708,9880993218,2026-08-07 08:00:00,112
9893131979,9863481198,2026-08-10 08:00:00,436
9852101056,9863643924,2026-08-07 08:00:00,463
9814835614,9899639081,2026-08-12 08:00:00,247
9873174945,9815917225,2026-08-08 08:00:00,300
9878064830,9899038359,2026-08-01 08:00:00,168
9822388090,9899038359,2026-08-06 08:00:00,450
9856930359,9893638503,2026-08-16 08:00:00,494
9884045292,9845630292,2026-08-11 08:00:00,244
9889795010,9890070438,2026-08-06 08:00:00,481
9839920292,9898231132,2026-08-10 08:00:00,417
9845159040,9857130035,2026-08-03 08:00:00,325
9880166708,9852436584,2026-08-01 08:00:00,327
9888339168,9815354599,2026-08-09 08:00:00,486
9852436584,9899639081,2026-08-15 08:00:00,205
9845594597,9863481198,2026-08-06 08:00:00,59
9873174945,9825521714,2026-08-07 08:00:00,340
9844999379,9857469942,2026-08-12 08:00:00,48
9824366125,9815197528,2026-08-01 08:00:00,162
9846553958,9859597086,2026-08-04 08:00:00,164
9844188276,9892097999,2026-08-15 08:00:00,486
9893638503,9854769200,2026-08-01 08:00:00,460
9868571795,9845810056,2026-08-01 08:00:00,67
9854318698,9885863473,2026-08-08 08:00:00,243
9843704923,9833966966,2026-08-09 08:00:00,148
9815614174,9899508850,2026-08-16 08:00:00,42
9843491314,9833966966,2026-08-05 08:00:00,120
9819391725,9830863865,2026-08-13 08:00:00,25
9858024342,9891178885,2026-08-14 08:00:00,435
9856843172,9829876811,2026-08-06 08:00:00,16
9895125977,9813326769,2026-08-03 08:00:00,404
9824366125,9825015458,2026-08-10 08:00:00,378
9898231132,9892613013,2026-08-09 08:00:00,22
9858884978,9831367172,2026-08-07 08:00:00,130
9852101056,9839854548,2026-08-01 08:00:00,342
9813326769,9850181935,2026-08-14 08:00:00,296
9899508850,9839920292,2026-08-08 08:00:00,376
9880993218,9888339168,2026-08-10 08:00:00,196
9854318698,9899038526,2026-08-12 08:00:00,243
9850264926,9816818112,2026-08-06 08:00:00,201
9841774346,9893303777,2026-08-05 08:00:00,174
9810226999,9833763566,2026-08-12 08:00:00,218
9845810056,9843704923,2026-08-13 08:00:00,200
9856843172,9823419256,2026-08-10 08:00:00,85
9863643924,9882269803,2026-08-16 08:00:00,355
9811297845,9883227889,2026-08-12 08:00:00,231
9854318698,9890070438,2026-08-09 08:00:00,463
9823903144,9856930359,2026-08-12 08:00:00,340
9856843172,9869302158,2026-08-06 08:00:00,465
9871780854,9887925434,2026-08-05 08:00:00,316
9887925434,9811297845,2026-08-06 08:00:00,445
9823796726,9823903144,2026-08-07 08:00:00,432
9833966966,9830863865,2026-08-03 08:00:00,431
9831810617,9824508349,2026-08-02 08:00:00,276
9881969657,9895125977,2026-08-01 08:00:00,140
9854446182,9845159040,2026-08-06 08:00:00,388
9899889098,9868526649,2026-08-11 08:00:00,260
9853779528,9893370583,2026-08-12 08:00:00,290
9830863865,9827778019,2026-08-13 08:00:00,122
9895125977,9884252420,2026-08-14 08:00:00,362
9882269803,9880166708,2026-08-08 08:00:00,337
9850308572,9864813568,2026-08-05 08:00:00,437
9833966966,9882269803,2026-08-07 08:00:00,376
9852436584,9861700055,2026-08-04 08:00:00,263
9844188276,9847816686,2026-08-10 08:00:00,133
9838270233,9868326160,2026-08-10 08:00:00,432
9877834855,9811297845,2026-08-04 08:00:00,497
9844999379,9845059710,2026-08-01 08:00:00,25
9875569635,9854769200,2026-08-07 08:00:00,105
9815957459,9831172421,2026-08-03 08:00:00,44
9878064830,9869302158,2026-08-04 08:00:00,226
9820099059,9824549543,2026-08-13 08:00:00,15
9851373735,9898588154,2026-08-10 08:00:00,185
9845630292,9893303777,2026-08-07 08:00:00,165
9815134794,9895132217,2026-08-16 08:00:00,335
9871367643,9814835614,2026-08-02 08:00:00,357
9839920292,9859597086,2026-08-16 08:00:00,173
9884252420,9827105448,2026-08-09 08:00:00,368
9868571795,9840547349,2026-08-04 08:00:00,226
9852101056,9868812137,2026-08-12 08:00:00,495
9868526649,9839920292,2026-08-01 08:00:00,204
9858024342,9819832887,2026-08-03 08:00:00,253
9878064830,9816818112,2026-08-03 08:00:00,52
9878642041,9885863473,2026-08-04 08:00:00,242
9819233013,9895511909,2026-08-11 08:00:00,133
9890070438,9850264926,2026-08-02 08:00:00,175
9835748341,9828024248,2026-08-15 08:00:00,120
9871367643,9829876811,2026-08-04 08:00:00,15
9868526649,9827566185,2026-08-01 08:00:00,488
9861700055,9830005727,2026-08-03 08:00:00,267
9815334035,9851511484,2026-08-09 08:00:00,366
9850181935,9845630292,2026-08-02 08:00:00,139
9833357554,9854769200,2026-08-16 08:00:00,99
9869302158,9875569635,2026-08-06 08:00:00,30
9845431319,9899038526,2026-08-11 08:00:00,228
9824508349,9868526649,2026-08-05 08:00:00,438
9838609087,9865337219,2026-08-16 08:00:00,258
9857130035,9866431351,2026-08-13 08:00:00,407
9880993218,9884437458,2026-08-06 08:00:00,405
9835921441,9813326769,2026-08-10 08:00:00,103
9842787299,9887925434,2026-08-16 08:00:00,127
9882909480,9830005727,2026-08-04 08:00:00,61
9860888017,9823903144,2026-08-05 08:00:00,389
9890070438,9850181935,2026-08-01 08:00:00,234
9891178885,9878371272,2026-08-14 08:00:00,20
9825015458,9856020613,2026-08-12 08:00:00,335
9816818112,9880166708,2026-08-14 08:00:00,252
9859597086,9824366125,2026-08-14 08:00:00,295
9899508850,9857469942,2026-08-03 08:00:00,43
9854318698,9892097999,2026-08-12 08:00:00,253
9825480907,9861700055,2026-08-08 08:00:00,474
9823903144,9854769200,2026-08-01 08:00:00,92
9854318698,9823796726,2026-08-06 08:00:00,350
9865337219,9839854548,2026-08-12 08:00:00,295
9892097999,9898231132,2026-08-03 08:00:00,414
9841774346,9882160068,2026-08-14 08:00:00,69
9859555330,9871780854,2026-08-08 08:00:00,113
9861343880,9899514287,2026-08-05 08:00:00,392
9899508850,9889795010,2026-08-01 08:00:00,200
9811049999,9856397338,2026-08-01 08:00:00,67
9856020613,9845159040,2026-08-09 08:00:00,309
9866851377,9815354599,2026-08-10 08:00:00,460
9823903144,9899913412,2026-08-08 08:00:00,450
9898231132,9847135391,2026-08-07 08:00:00,349
9868571795,9898231132,2026-08-16 08:00:00,119
9847463522,9845810056,2026-08-13 08:00:00,293
9885563727,9866267415,2026-08-03 08:00:00,84
9845159040,9827566185,2026-08-05 08:00:00,450
9893131979,9843308443,2026-08-16 08:00:00,272
9847816686,9850181935,2026-08-06 08:00:00,136
9866267415,9882269803,2026-08-14 08:00:00,439
9866267415,9813176186,2026-08-08 08:00:00,433
9892097999,9883227889,2026-08-02 08:00:00,395
9848250360,9871780854,2026-08-11 08:00:00,409
9830863865,9827105448,2026-08-07 08:00:00,353
9885863473,9893303777,2026-08-13 08:00:00,240
9826726926,9842787299,2026-08-05 08:00:00,255
9871367643,9856397338,2026-08-14 08:00:00,340
9838270233,9885563727,2026-08-06 08:00:00,133
9899038526,9827778019,2026-08-10 08:00:00,264
9846553958,9838609087,2026-08-14 08:00:00,317
9827105448,9815197528,2026-08-03 08:00:00,297
9879782527,9896637649,2026-08-05 08:00:00,405
9850308572,9871780854,2026-08-12 08:00:00,152
9889795010,9824366125,2026-08-15 08:00:00,342
9887925434,9899639081,2026-08-11 08:00:00,480
9854585178,9850264926,2026-08-16 08:00:00,207
9838270233,9852101056,2026-08-05 08:00:00,250
9877898694,9867887757,2026-08-16 08:00:00,185
9813704481,9827084279,2026-08-03 08:00:00,138
9867684996,9830743797,2026-08-09 08:00:00,457
9847393469,9898588154,2026-08-08 08:00:00,170
9821003626,9888183110,2026-08-07 08:00:00,188
9854585178,9819317495,2026-08-11 08:00:00,275
9819736572,9829876811,2026-08-09 08:00:00,145
9899038526,9857469942,2026-08-07 08:00:00,403
9891363974,9823903144,2026-08-10 08:00:00,107
9813176186,9882909480,2026-08-11 08:00:00,114
9851511484,9843704923,2026-08-06 08:00:00,70
9845431319,9833763566,2026-08-08 08:00:00,115
9899038526,9885563727,2026-08-11 08:00:00,103
9815917225,9891178885,2026-08-12 08:00:00,135
9889795010,9834073380,2026-08-09 08:00:00,487
9863481198,9849682169,2026-08-11 08:00:00,84
9811250299,9826726926,2026-08-03 08:00:00,139
9885146293,9835921441,2026-08-13 08:00:00,11
9843308443,9844999379,2026-08-09 08:00:00,485
9854058573,9864813568,2026-08-09 08:00:00,271
9863481198,9831810617,2026-08-07 08:00:00,146
9873174945,9815134794,2026-08-16 08:00:00,314
9880166708,9868571795,2026-08-14 08:00:00,208
9836445607,9854769200,2026-08-05 08:00:00,102
9885146293,9813176186,2026-08-02 08:00:00,31
9843308443,9824366125,2026-08-04 08:00:00,290
9871510041,9830743797,2026-08-05 08:00:00,411
9887388337,9880993218,2026-08-14 08:00:00,114
9871780854,9824549543,2026-08-02 08:00:00,15
9824508349,9877898694,2026-08-09 08:00:00,155
9848250360,9888183110,2026-08-08 08:00:00,122
9895132217,9890070438,2026-08-09 08:00:00,485
9828024248,9836786211,2026-08-08 08:00:00,87
9815614174,9828024248,2026-08-11 08:00:00,400
9884411983,9852169044,2026-08-13 08:00:00,114
9811297845,9871367643,2026-08-01 08:00:00,498
9899245317,9867887757,2026-08-09 08:00:00,424
9819832887,9885146293,2026-08-04 08:00:00,136
9883227889,9884411983,2026-08-08 08:00:00,245
9891363974,9860888017,2026-08-06 08:00:00,479
9884411983,9824366125,2026-08-04 08:00:00,11
9888183110,9858884978,2026-08-10 08:00:00,232
9843704923,9899038526,2026-08-13 08:00:00,238
9847135391,9842035886,2026-08-04 08:00:00,443
9831687165,9883227889,2026-08-15 08:00:00,236
9852133044,9852462441,2026-08-13 08:00:00,445
9871367643,9882269803,2026-08-13 08:00:00,21
9811297845,9837326368,2026-08-09 08:00:00,115
9863643924,9839920292,2026-08-14 08:00:00,414
9856020613,9887925434,2026-08-11 08:00:00,20
9891178885,9861700055,2026-08-13 08:00:00,439
9830005727,9826726926,2026-08-07 08:00:00,200
9844188276,9896637649,2026-08-03 08:00:00,317
9851373735,9831172421,2026-08-13 08:00:00,96
9868326160,9877834855,2026-08-07 08:00:00,170
9836786211,9868326160,2026-08-09 08:00:00,137
9825492573,9845431319,2026-08-08 08:00:00,204
9899038526,9850264926,2026-08-01 08:00:00,361
9850181935,9878642041,2026-08-03 08:00:00,241
9882909480,9815614174,2026-08-13 08:00:00,302
9823419256,9813176186,2026-08-13 08:00:00,20
9839920292,9897775215,2026-08-15 08:00:00,475
9857469942,9854318698,2026-08-14 08:00:00,140
9884252420,9899889098,2026-08-09 08:00:00,197
9884158663,9898231132,2026-08-06 08:00:00,96
9884411983,9833357554,2026-08-07 08:00:00,443
9858024342,9819233013,2026-08-12 08:00:00,34
9893131979,9899889098,2026-08-03 08:00:00,372
9885283645,9867887757,2026-08-02 08:00:00,138
9831687165,9856020613,2026-08-09 08:00:00,241
9852133044,9875569635,2026-08-05 08:00:00,449
9897775215,9824366125,2026-08-06 08:00:00,127
9883227889,9835748341,2026-08-06 08:00:00,276
9843308443,9842035886,2026-08-03 08:00:00,327
9873174945,9823796726,2026-08-06 08:00:00,157
9854446182,9850264926,2026-08-14 08:00:00,468
9860888017,9845496015,2026-08-01 08:00:00,423
9865337219,9890070438,2026-08-03 08:00:00,44
9846553958,9847463522,2026-08-09 08:00:00,428
9837415205,9813704481,2026-08-04 08:00:00,408
9851511484,9828024248,2026-08-12 08:00:00,380
9837415205,9865259205,2026-08-06 08:00:00,135
9815354599,9893370583,2026-08-06 08:00:00,402
9831367172,9827558317,2026-08-01 08:00:00,266
9861700055,9896098221,2026-08-13 08:00:00,79
9860888017,9888339168,2026-08-16 08:00:00,89
9886384014,9888183110,2026-08-12 08:00:00,303
9824366125,9851511484,2026-08-08 08:00:00,242
9845810056,9825015458,2026-08-04 08:00:00,375
9857130035,9899245317,2026-08-02 08:00:00,44
9835921441,9845650176,2026-08-01 08:00:00,157
9849682169,9866851377,2026-08-16 08:00:00,356
9838270233,9830863865,2026-08-13 08:00:00,465
9856020613,9856843172,2026-08-12 08:00:00,412
9826726926,9895125977,2026-08-13 08:00:00,394
9878064830,9856020613,2026-08-14 08:00:00,95
9899152472,9891178885,2026-08-05 08:00:00,422
9858024342,9893638503,2026-08-03 08:00:00,317
9825521714,9899514287,2026-08-04 08:00:00,319
9829876811,9819233013,2026-08-13 08:00:00,163
9893303777,9845059710,2026-08-11 08:00:00,259
9865337219,9882269803,2026-08-01 08:00:00,120
9897775215,9815957459,2026-08-05 08:00:00,240
9814835614,9893131979,2026-08-05 08:00:00,342
9899639081,9830863865,2026-08-08 08:00:00,82
9864543049,9899889098,2026-08-15 08:00:00,139
9819832887,9825480907,2026-08-15 08:00:00,374
9856843172,9893303777,2026-08-07 08:00:00,247
9886384014,9815197528,2026-08-02 08:00:00,135
9861343880,9833763566,2026-08-04 08:00:00,161
9893303777,9873174945,2026-08-12 08:00:00,248
9840547349,9884437458,2026-08-14 08:00:00,49
9899038526,9875569635,2026-08-12 08:00:00,430
9827558317,9828024248,2026-08-16 08:00:00,30
9898231132,9843308443,2026-08-12 08:00:00,179
9819317495,9835748341,2026-08-06 08:00:00,15
9847463522,9861343880,2026-08-09 08:00:00,40
9845059710,9856397338,2026-08-07 08:00:00,332
9827778019,9893303777,2026-08-01 08:00:00,239
9868326160,9856930359,2026-08-15 08:00:00,187
9838195995,9893370583,2026-08-10 08:00:00,198
9873174945,9827084279,2026-08-04 08:00:00,462
9850603163,9893131979,2026-08-16 08:00:00,231
9837326368,9827558317,2026-08-02 08:00:00,351
9863121477,9854446182,2026-08-03 08:00:00,88
9835921441,9835511941,2026-08-15 08:00:00,384
9884045292,9885563727,2026-08-09 08:00:00,83
9844188276,9837326368,2026-08-07 08:00:00,57
9871367643,9840547349,2026-08-09 08:00:00,211
9884411983,9871780854,2026-08-02 08:00:00,165
9822388090,9845650176,2026-08-07 08:00:00,224
9863481198,9819317495,2026-08-14 08:00:00,419
9852133044,9815134794,2026-08-09 08:00:00,479
9877834855,9852436584,2026-08-03 08:00:00,93
9858024342,9892097999,2026-08-16 08:00:00,412
9819391725,9884411983,2026-08-15 08:00:00,478
9860888017,9863643924,2026-08-16 08:00:00,68
9831687165,9858884978,2026-08-15 08:00:00,425
9887925434,9871367643,2026-08-12 08:00:00,445
9850264926,9884158663,2026-08-11 08:00:00,333
9845159040,9893370583,2026-08-05 08:00:00,351
9831172421,9825492573,2026-08-09 08:00:00,422
9898588154,9863121477,2026-08-08 08:00:00,125
9815614174,9897775215,2026-08-16 08:00:00,149
9835511941,9856397338,2026-08-10 08:00:00,265
9885863473,9868326160,2026-08-02 08:00:00,497
9814835614,9899514287,2026-08-09 08:00:00,64
9861343880,9810475894,2026-08-08 08:00:00,442
9884411983,9857130035,2026-08-15 08:00:00,473
9865259205,9847463522,2026-08-12 08:00:00,221
9880993218,9825480907,2026-08-14 08:00:00,300
9835511941,9899514287,2026-08-03 08:00:00,134
9899245317,9838195995,2026-08-16 08:00:00,495
9824549543,9819391725,2026-08-11 08:00:00,484
9896098221,9897775215,2026-08-13 08:00:00,427
9848250360,9865259205,2026-08-14 08:00:00,252
9827105448,9856930359,2026-08-12 08:00:00,70
9854585178,9845496015,2026-08-16 08:00:00,460
9839920292,9830863865,2026-08-07 08:00:00,217
9848250360,9845496015,2026-08-10 08:00:00,134
9891363974,9860888017,2026-08-11 08:00:00,91
9899038526,9893370583,2026-08-13 08:00:00,446
9879782527,9847463522,2026-08-03 08:00:00,52
9810226999,9815354599,2026-08-05 08:00:00,286
9815134794,9854058573,2026-08-03 08:00:00,488
9851373735,9815917225,2026-08-05 08:00:00,36
9852436584,9850264926,2026-08-06 08:00:00,26
9845650176,9845431319,2026-08-12 08:00:00,357
9868526649,9899508850,2026-08-12 08:00:00,351
9823796726,9854318698,2026-08-02 08:00:00,94
9835748341,9835511941,2026-08-04 08:00:00,29
9833357554,9879782527,2026-08-02 08:00:00,324
9852436584,9819317495,2026-08-06 08:00:00,469
9889795010,9839920292,2026-08-04 08:00:00,146
9814835614,9845431319,2026-08-03 08:00:00,435
9891363974,9850962024,2026-08-05 08:00:00,43
9851511484,9826726926,2026-08-09 08:00:00,90
9850308572,9815957459,2026-08-04 08:00:00,264
9826726926,9842787299,2026-08-10 08:00:00,26
9889795010,9877898694,2026-08-06 08:00:00,365
9868571795,9869302158,2026-08-12 08:00:00,497
9856397338,9854585178,2026-08-10 08:00:00,344
9896637649,9825480907,2026-08-14 08:00:00,423
9845496015,9835748341,2026-08-11 08:00:00,117
9888183110,9851511484,2026-08-05 08:00:00,370
9865259205,9858024342,2026-08-03 08:00:00,40
9868812137,9854769200,2026-08-05 08:00:00,65
9839854548,9827566185,2026-08-05 08:00:00,380
9847816686,9850962024,2026-08-11 08:00:00,362
9899913412,9843704923,2026-08-08 08:00:00,377
9834073380,9897775215,2026-08-14 08:00:00,72
9850308572,9858884978,2026-08-10 08:00:00,489
9825015458,9877834855,2026-08-16 08:00:00,345
9859597086,9878371272,2026-08-06 08:00:00,210
9819317495,9823419256,2026-08-03 08:00:00,35
9859597086,9878064830,2026-08-13 08:00:00,105
9891178885,9851511484,2026-08-13 08:00:00,411
9825015458,9821003626,2026-08-15 08:00:00,78
9893370583,9880993218,2026-08-14 08:00:00,347
9836445607,9882269803,2026-08-06 08:00:00,13
9860888017,9878064830,2026-08-14 08:00:00,57
9819832887,9856930359,2026-08-05 08:00:00,31
9823903144,9888183110,2026-08-16 08:00:00,500
9824366125,9892613013,2026-08-06 08:00:00,223
9858024342,9846553958,2026-08-01 08:00:00,333
9813176186,9882909480,2026-08-11 08:00:00,419
9871367643,9893303777,2026-08-11 08:00:00,11
9881969657,9834073380,2026-08-07 08:00:00,118
9861343880,9856930359,2026-08-09 08:00:00,281
9889795010,9866851377,2026-08-07 08:00:00,232
9846553958,9843491314,2026-08-02 08:00:00,242
9884045292,9814835614,2026-08-10 08:00:00,285
9838270233,9864813568,2026-08-02 08:00:00,155
9856930359,9864543049,2026-08-14 08:00:00,311
9866267415,9819391725,2026-08-16 08:00:00,434
9815197528,9851511484,2026-08-08 08:00:00,482
9836445607,9814835614,2026-08-08 08:00:00,240
9892097999,9899514287,2026-08-02 08:00:00,428
9899889098,9858884978,2026-08-09 08:00:00,212
9892097999,9866431351,2026-08-08 08:00:00,30
9884411983,9869302158,2026-08-08 08:00:00,213
9852436584,9848250360,2026-08-02 08:00:00,500
9838609087,9858942697,2026-08-14 08:00:00,18
9899152472,9843491314,2026-08-10 08:00:00,403
9899038526,9824549543,2026-08-02 08:00:00,264
9843704923,9847135391,2026-08-10 08:00:00,409
9853779528,9845496015,2026-08-13 08:00:00,297
9885863473,9835511941,2026-08-06 08:00:00,289
9884437458,9892613013,2026-08-01 08:00:00,360
9815134794,9831687165,2026-08-11 08:00:00,341
9878642041,9898231132,2026-08-01 08:00:00,60
9886384014,9895511909,2026-08-09 08:00:00,96
9841774346,9845431319,2026-08-09 08:00:00,222
9899245317,9815134794,2026-08-07 08:00:00,383
9899245317,9813176186,2026-08-04 08:00:00,401
9847393469,9835748341,2026-08-03 08:00:00,49
9865259205,9885146293,2026-08-01 08:00:00,498
9888183110,9819391725,2026-08-09 08:00:00,101
9853779528,9837326368,2026-08-15 08:00:00,182
9885146293,9899152472,2026-08-15 08:00:00,271
9885146293,9834073380,2026-08-09 08:00:00,412
9879782527,9820099059,2026-08-03 08:00:00,190
9837415205,9845630292,2026-08-07 08:00:00,289
9878064830,9885863473,2026-08-01 08:00:00,476
9895132217,9864009265,2026-08-03 08:00:00,42
9899245317,9861343880,2026-08-11 08:00:00,92
9827778019,9852101056,2026-08-07 08:00:00,255
9838270233,9867684996,2026-08-12 08:00:00,25
9887925434,9845630292,2026-08-14 08:00:00,63
9827558317,9815957459,2026-08-13 08:00:00,118
9860888017,9844999379,2026-08-16 08:00:00,406
9868812137,9895511909,2026-08-03 08:00:00,391
9899889098,9841774346,2026-08-16 08:00:00,295
9846553958,9849682169,2026-08-13 08:00:00,174
9850308572,9825521714,2026-08-07 08:00:00,470
9871780854,9858024342,2026-08-15 08:00:00,106
9852436584,9823796726,2026-08-12 08:00:00,18
9845159040,9893303777,2026-08-11 08:00:00,222
9895511909,9866431351,2026-08-11 08:00:00,451
9851511484,9879782527,2026-08-05 08:00:00,441
9887388337,9898588154,2026-08-04 08:00:00,313
9845650176,9868571795,2026-08-16 08:00:00,293
9828024248,9885863473,2026-08-11 08:00:00,71
9838195995,9859597086,2026-08-11 08:00:00,135
9835748341,9871510041,2026-08-14 08:00:00,160
9858024342,9880166708,2026-08-02 08:00:00,490
9899514287,9845159040,2026-08-05 08:00:00,366
9884158663,9819233013,2026-08-05 08:00:00,153
9887925434,9829876811,2026-08-03 08:00:00,281
9878371272,9838609087,2026-08-16 08:00:00,167
9852462441,9899514287,2026-08-14 08:00:00,21
9845059710,9850962024,2026-08-11 08:00:00,104
9882909480,9867887757,2026-08-05 08:00:00,486
9856020613,9890070438,2026-08-04 08:00:00,195
9853779528,9887388337,2026-08-09 08:00:00,403
9856930359,9899913412,2026-08-04 08:00:00,103
9895125977,9847135391,2026-08-03 08:00:00,128
9888339168,9858942697,2026-08-10 08:00:00,440
9893131979,9854446182,2026-08-03 08:00:00,425
9882909480,9854446182,2026-08-10 08:00:00,474
9828024248,9841774346,2026-08-10 08:00:00,61
9868326160,9882269803,2026-08-02 08:00:00,169
9831810617,9867887757,2026-08-11 08:00:00,147
9852462441,9873174945,2026-08-05 08:00:00,45
9887388337,9868812137,2026-08-01 08:00:00,64
9898231132,9871780854,2026-08-16 08:00:00,424
9813176186,9868326160,2026-08-04 08:00:00,145
9885283645,9814835614,2026-08-08 08:00:00,51
9856930359,9852169044,2026-08-06 08:00:00,342
9863481198,9899508850,2026-08-04 08:00:00,332
9864543049,9850264926,2026-08-07 08:00:00,383
9825015458,9827566185,2026-08-06 08:00:00,387
9831172421,9856397338,2026-08-08 08:00:00,218
9866431351,9831172421,2026-08-09 08:00:00,305
9845594597,9815957459,2026-08-07 08:00:00,262
9854446182,9845496015,2026-08-02 08:00:00,230
9847135391,9891363974,2026-08-13 08:00:00,108
9866851377,9845431319,2026-08-12 08:00:00,79
9868326160,9814835614,2026-08-14 08:00:00,476
9843704923,9847393469,2026-08-09 08:00:00,137
9871367643,9885146293,2026-08-14 08:00:00,140
9815917225,9890070438,2026-08-16 08:00:00,10
9853779528,9868326160,2026-08-07 08:00:00,392
9878064830,9852101056,2026-08-05 08:00:00,305
9882160068,9850308572,2026-08-04 08:00:00,353
9857130035,9886384014,2026-08-02 08:00:00,128
9857130035,9880993218,2026-08-02 08:00:00,384
9847816686,9868526649,2026-08-13 08:00:00,78
9899038359,9858942697,2026-08-04 08:00:00,304
9852436584,9867403166,2026-08-07 08:00:00,377
9824508349,9851373735,2026-08-01 08:00:00,221
9880166708,9887925434,2026-08-07 08:00:00,238
9844188276,9861343880,2026-08-04 08:00:00,454
9825521714,9893370583,2026-08-14 08:00:00,203
9841774346,9827084279,2026-08-09 08:00:00,237
9824549543,9892613013,2026-08-05 08:00:00,115
9845630292,9836786211,2026-08-07 08:00:00,455
9845159040,9824549543,2026-08-08 08:00:00,260
9839920292,9858942697,2026-08-14 08:00:00,35
9878064830,9852436584,2026-08-14 08:00:00,247
9885283645,9811049999,2026-08-02 08:00:00,393
9849682169,9856020613,2026-08-10 08:00:00,114
9829876811,9824508349,2026-08-10 08:00:00,82
9850962024,9824366125,2026-08-06 08:00:00,228
9864009265,9822388090,2026-08-16 08:00:00,412
9837326368,9866851377,2026-08-03 08:00:00,310
9864813568,9884252420,2026-08-10 08:00:00,339
9842787299,9869302158,2026-08-07 08:00:00,362
9858942697,9898231132,2026-08-13 08:00:00,148
9899245317,9898231132,2026-08-08 08:00:00,234
9845650176,9864543049,2026-08-08 08:00:00,340
9819832887,9840547349,2026-08-08 08:00:00,495
9828024248,9856397338,2026-08-05 08:00:00,66
9830743797,9884045292,2026-08-12 08:00:00,277
9811250299,9852101056,2026-08-04 08:00:00,149
9841774346,9827084279,2026-08-10 08:00:00,392
9868326160,9815614174,2026-08-03 08:00:00,300
9880166708,9888183110,2026-08-10 08:00:00,139
9878642041,9838270233,2026-08-06 08:00:00,331
9891178885,9866851377,2026-08-01 08:00:00,86
9815614174,9893370583,2026-08-14 08:00:00,300
9887925434,9852436584,2026-08-16 08:00:00,109
9882160068,9880166708,2026-08-10 08:00:00,379
9837326368,9857469942,2026-08-09 08:00:00,366
9831367172,9868812137,2026-08-07 08:00:00,331
9825480907,9858884978,2026-08-12 08:00:00,59
9819233013,9850264926,2026-08-07 08:00:00,465
